Time,Temperature (C),Wind Direction (deg),Wind Speed (kmh),hour_of_day_sin,hour_of_day_cos,Load (kW)
2019-02-02 10:00:00,15.2343862174512,299.125,11.9,0.4999999999999999,-0.8660254037844387,1177328.49613707
2019-02-02 11:00:00,18.7093862174512,313.0,13.70125,0.258819045102521,-0.9659258262890682,1184342.32413707
2019-02-02 12:00:00,20.1493862174512,300.875,15.56875,1.2246467991473532e-16,-1.0,1177245.56613707
2019-02-02 13:00:00,17.3318862174512,270.75,21.23625,-0.2588190451025208,-0.9659258262890684,1164877.95113707
2019-02-02 14:00:00,15.9943862174512,280.375,23.67,-0.4999999999999998,-0.8660254037844388,1165827.99513707
2019-02-02 15:00:00,15.1268862174512,293.0,24.56125,-0.7071067811865471,-0.7071067811865479,1160441.10213707
2019-02-02 16:00:00,14.7743862174512,309.25,24.16125,-0.8660254037844384,-0.5000000000000004,1162048.95713707
2019-02-02 17:00:00,12.9643862174512,309.25,21.12625,-0.9659258262890684,-0.2588190451025206,1149231.05813707
2019-02-02 18:00:00,11.1493862174512,320.625,18.99875,-1.0,-1.8369701987210294e-16,1148090.87213707
2019-02-02 19:00:00,10.6593862174512,325.75,16.34375,-0.9659258262890684,0.2588190451025203,1136737.10413707
2019-02-02 20:00:00,9.80188621745121,303.375,9.71,-0.8660254037844386,0.5000000000000001,1109344.94013707
2019-02-02 21:00:00,9.66188621745121,18.375,6.265,-0.7071067811865477,0.7071067811865474,1086642.02513707
2019-02-02 22:00:00,9.66188621745121,2.625,8.77375,-0.5000000000000004,0.8660254037844384,1051889.25613707
2019-02-02 23:00:00,9.41188621745121,9.75,9.0625,-0.2588190451025215,0.965925826289068,1021198.73313707
2019-02-03 00:00:00,7.91188621745121,131.25,7.4325,0.0,1.0,998773.22413707
2019-02-03 01:00:00,7.40938621745121,208.125,4.92375,0.2588190451025207,0.9659258262890684,986338.09213707
2019-02-03 02:00:00,5.88438621745121,136.25,1.29375,0.4999999999999999,0.8660254037844387,969493.58313707
2019-02-03 03:00:00,5.12188621745121,31.125,3.9575,0.7071067811865475,0.7071067811865476,957341.18413707
2019-02-03 04:00:00,2.39188621745121,79.125,1.27375,0.8660254037844386,0.5000000000000001,950171.64413707
2019-02-03 05:00:00,3.41438621745121,61.75,5.1475,0.9659258262890684,0.2588190451025207,954304.39913707
2019-02-03 06:00:00,2.91938621745122,62.5,8.0275,1.0,6.123233995736766e-17,958370.90713707
2019-02-03 07:00:00,17.000055871499836,170.25,3.52125,0.9659258262890684,-0.2588190451025206,961273.47213707
2019-02-03 08:00:00,2.84688621745122,165.875,1.21,0.8660254037844387,-0.4999999999999998,982434.80813707
2019-02-03 09:00:00,9.16938621745121,99.5,7.4175,0.7071067811865476,-0.7071067811865475,1007471.32913707
2019-02-03 10:00:00,12.9143862174512,116.75,10.73625,0.4999999999999999,-0.8660254037844387,1034706.80313707
2019-02-03 11:00:00,16.2043862174512,243.625,12.78875,0.258819045102521,-0.9659258262890682,1051001.27113707
2019-02-03 12:00:00,15.3768862174512,280.0,19.62,1.2246467991473532e-16,-1.0,1053674.72413707
2019-02-03 13:00:00,15.9743862174512,285.625,22.3125,-0.2588190451025208,-0.9659258262890684,1045741.62113707
2019-02-03 14:00:00,16.7843862174512,292.0,19.995,-0.4999999999999998,-0.8660254037844388,1037934.56413707
2019-02-03 15:00:00,16.7743862174512,298.0,21.275,-0.7071067811865471,-0.7071067811865479,1032297.97213707
2019-02-03 16:00:00,15.9093862174512,297.375,23.61,-0.8660254037844384,-0.5000000000000004,1033385.41013707
2019-02-03 17:00:00,14.6568862174512,303.625,19.7425,-0.9659258262890684,-0.2588190451025206,1039107.80413707
2019-02-03 18:00:00,12.0943862174512,315.375,18.26,-1.0,-1.8369701987210294e-16,1052281.84013707
2019-02-03 19:00:00,10.4668862174512,312.125,16.7275,-0.9659258262890684,0.2588190451025203,1061434.83313707
2019-02-03 20:00:00,8.00938621745121,308.625,8.95625,-0.8660254037844386,0.5000000000000001,1055097.31313707
2019-02-03 21:00:00,7.62938621745121,303.375,8.76875,-0.7071067811865477,0.7071067811865474,1041970.65113707
2019-02-03 22:00:00,7.64438621745122,25.125,6.69625,-0.5000000000000004,0.8660254037844384,1016022.32413707
2019-02-03 23:00:00,7.66188621745121,114.5,0.89875,-0.2588190451025215,0.965925826289068,991665.65313707
2019-02-04 00:00:00,7.42438621745122,229.5,0.64625,0.0,1.0,971247.31213707
2019-02-04 01:00:00,5.68188621745122,300.625,4.6675,0.2588190451025207,0.9659258262890684,957810.70713707
2019-02-04 02:00:00,3.94438621745121,19.125,5.36,0.4999999999999999,0.8660254037844387,952791.65413707
2019-02-04 03:00:00,3.70188621745121,46.5,4.695,0.7071067811865475,0.7071067811865476,944444.54713707
2019-02-04 04:00:00,3.68438621745121,90.75,1.3275,0.8660254037844386,0.5000000000000001,945269.39513707
2019-02-04 05:00:00,3.43938621745121,90.75,4.01375,0.9659258262890684,0.2588190451025207,956815.50813707
2019-02-04 06:00:00,1.56438621745121,131.5,0.84375,1.0,6.123233995736766e-17,986298.32313707
2019-02-04 07:00:00,17.000055871499836,145.125,1.2375,0.9659258262890684,-0.2588190451025206,1047108.94113707
2019-02-04 08:00:00,1.54438621745121,96.75,1.71875,0.8660254037844387,-0.4999999999999998,1137300.56613707
2019-02-04 09:00:00,9.08438621745122,93.0,7.78625,0.7071067811865476,-0.7071067811865475,1216615.48613707
2019-02-04 10:00:00,14.0793862174512,51.0,12.41625,0.4999999999999999,-0.8660254037844387,1272230.16813707
2019-02-04 11:00:00,18.7093862174512,302.0,14.58625,0.258819045102521,-0.9659258262890682,1288853.89713707
2019-02-04 12:00:00,16.7893862174512,288.5,19.965,1.2246467991473532e-16,-1.0,1286961.26613707
2019-02-04 13:00:00,17.6993862174512,291.5,20.00875,-0.2588190451025208,-0.9659258262890684,1276369.93713707
2019-02-04 14:00:00,17.1818862174512,287.375,22.885,-0.4999999999999998,-0.8660254037844388,1287161.27713707
2019-02-04 15:00:00,17.0393862174512,300.375,22.19375,-0.7071067811865471,-0.7071067811865479,1295755.98913707
2019-02-04 16:00:00,16.9018862174512,301.125,22.5425,-0.8660254037844384,-0.5000000000000004,1289180.24813707
2019-02-04 17:00:00,15.7918862174512,299.625,21.8,-0.9659258262890684,-0.2588190451025206,1264624.47713707
2019-02-04 18:00:00,13.1918862174512,313.0,20.04375,-1.0,-1.8369701987210294e-16,1235821.07813707
2019-02-04 19:00:00,12.1793862174512,316.125,17.025,-0.9659258262890684,0.2588190451025203,1194721.66313707
2019-02-04 20:00:00,13.1693862174512,321.625,8.51,-0.8660254037844386,0.5000000000000001,1146768.33513707
2019-02-04 21:00:00,11.4293862174512,343.25,6.085,-0.7071067811865477,0.7071067811865474,1109494.88413707
2019-02-04 22:00:00,8.43188621745122,341.0,8.595,-0.5000000000000004,0.8660254037844384,1068438.93813707
2019-02-04 23:00:00,9.18188621745122,336.375,7.745,-0.2588190451025215,0.965925826289068,1030966.21713707
2019-02-05 00:00:00,7.93188621745122,313.875,6.57625,0.0,1.0,1009830.48113707
2019-02-05 01:00:00,7.43188621745122,278.375,1.60125,0.2588190451025207,0.9659258262890684,993225.33013707
2019-02-05 02:00:00,5.93188621745122,341.0,4.03,0.4999999999999999,0.8660254037844387,977511.95213707
2019-02-05 03:00:00,5.68188621745122,176.5,1.605,0.7071067811865475,0.7071067811865476,963968.21913707
2019-02-05 04:00:00,5.43938621745121,37.0,6.59125,0.8660254037844386,0.5000000000000001,962429.55813707
2019-02-05 05:00:00,3.97188621745121,22.25,7.53,0.9659258262890684,0.2588190451025207,972230.01113707
2019-02-05 06:00:00,3.35438621745122,71.5,6.57,1.0,6.123233995736766e-17,997610.40013707
2019-02-05 07:00:00,1.18188621745122,106.125,1.16625,0.9659258262890684,-0.2588190451025206,1039154.50613707
2019-02-05 08:00:00,2.71188621745121,57.125,3.03875,0.8660254037844387,-0.4999999999999998,1119624.89213707
2019-02-05 09:00:00,10.3418862174512,30.125,9.39,0.7071067811865476,-0.7071067811865475,1201797.97213707
2019-02-05 10:00:00,16.4468862174512,217.625,16.05625,0.4999999999999999,-0.8660254037844387,1246194.48613707
2019-02-05 11:00:00,19.7293862174512,310.5,15.515,0.258819045102521,-0.9659258262890682,1253209.12913707
2019-02-05 12:00:00,20.9468862174512,311.125,18.495,1.2246467991473532e-16,-1.0,1255582.49713707
2019-02-05 13:00:00,21.0993862174512,299.625,22.865,-0.2588190451025208,-0.9659258262890684,1245597.34613707
2019-02-05 14:00:00,21.0693862174512,296.375,22.82375,-0.4999999999999998,-0.8660254037844388,1259066.20513707
2019-02-05 15:00:00,20.9318862174512,301.875,23.03125,-0.7071067811865471,-0.7071067811865479,1271009.46113707
2019-02-05 16:00:00,20.1568862174512,312.125,24.09375,-0.8660254037844384,-0.5000000000000004,1271810.92613707
2019-02-05 17:00:00,19.7618862174512,325.875,18.28375,-0.9659258262890684,-0.2588190451025206,1251689.52513707
2019-02-05 18:00:00,18.1768862174512,331.5,17.605,-1.0,-1.8369701987210294e-16,1229499.92113707
2019-02-05 19:00:00,17.5318862174512,333.0,15.20875,-0.9659258262890684,0.2588190451025203,1187676.13213707
2019-02-05 20:00:00,15.9093862174512,272.375,7.5075,-0.8660254037844386,0.5000000000000001,1146366.29913707
2019-02-05 21:00:00,15.3918862174512,183.5,0.87375,-0.7071067811865477,0.7071067811865474,1113563.81213707
2019-02-05 22:00:00,13.8768862174512,148.125,1.1075,-0.5000000000000004,0.8660254037844384,1079018.07613707
2019-02-05 23:00:00,13.3993862174512,137.0,7.55875,-0.2588190451025215,0.965925826289068,1034521.01013707
2019-02-06 00:00:00,11.6793862174512,169.25,5.765,0.0,1.0,1007121.19913707
2019-02-06 01:00:00,9.91938621745121,79.0,5.27,0.2588190451025207,0.9659258262890684,988153.53413707
2019-02-06 02:00:00,9.66188621745121,180.0,5.27125,0.4999999999999999,0.8660254037844387,977348.11813707
2019-02-06 03:00:00,9.41188621745121,283.125,4.61125,0.7071067811865475,0.7071067811865476,971187.57413707
2019-02-06 04:00:00,7.66188621745121,221.125,0.63625,0.8660254037844386,0.5000000000000001,966158.92913707
2019-02-06 05:00:00,6.17438621745122,177.375,0.0,0.9659258262890684,0.2588190451025207,976251.29913707
2019-02-06 06:00:00,6.81688621745122,180.5,0.0,1.0,6.123233995736766e-17,1011793.30813707
2019-02-06 07:00:00,3.69688621745122,184.375,0.0,0.9659258262890684,-0.2588190451025206,1068779.99813707
2019-02-06 08:00:00,6.20938621745121,197.625,0.88875,0.8660254037844387,-0.4999999999999998,1166964.79613707
2019-02-06 09:00:00,12.2543862174512,250.25,6.8775,0.7071067811865476,-0.7071067811865475,1252278.81013707
2019-02-06 10:00:00,15.6468862174512,253.625,11.26125,0.4999999999999999,-0.8660254037844387,1306423.52713707
2019-02-06 11:00:00,17.0618862174512,269.125,15.39875,0.258819045102521,-0.9659258262890682,1332221.46613707
2019-02-06 12:00:00,17.8718862174512,266.625,17.60875,1.2246467991473532e-16,-1.0,1330237.86613707
2019-02-06 13:00:00,17.1518862174512,270.0,18.7625,-0.2588190451025208,-0.9659258262890684,1323400.03513707
2019-02-06 14:00:00,16.2443862174512,278.75,19.95875,-0.4999999999999998,-0.8660254037844388,1328217.78113707
2019-02-06 15:00:00,16.0743862174512,279.125,18.55125,-0.7071067811865471,-0.7071067811865479,1323771.39013707
2019-02-06 16:00:00,15.7418862174512,265.625,17.025,-0.8660254037844384,-0.5000000000000004,1318168.80613707
2019-02-06 17:00:00,13.9368862174512,273.125,13.74125,-0.9659258262890684,-0.2588190451025206,1293751.79013707
2019-02-06 18:00:00,12.1618862174512,277.0,14.32875,-1.0,-1.8369701987210294e-16,1261954.27113707
2019-02-06 19:00:00,11.5643862174512,283.5,13.49875,-0.9659258262890684,0.2588190451025203,1221423.11313707
2019-02-06 20:00:00,9.94438621745121,286.375,10.99375,-0.8660254037844386,0.5000000000000001,1172736.57813707
2019-02-06 21:00:00,9.46188621745121,279.25,8.005,-0.7071067811865477,0.7071067811865474,1140470.12713707
2019-02-06 22:00:00,8.37438621745121,326.25,7.7675,-0.5000000000000004,0.8660254037844384,1100192.87913707
2019-02-06 23:00:00,9.46438621745122,339.125,6.6425,-0.2588190451025215,0.965925826289068,1055605.87413707
2019-02-07 00:00:00,9.68188621745122,315.125,0.9575,0.0,1.0,1028208.36113707
2019-02-07 01:00:00,9.68188621745122,135.875,0.02,0.2588190451025207,0.9659258262890684,1008968.62213707
2019-02-07 02:00:00,9.43188621745122,129.875,0.69875,0.4999999999999999,0.8660254037844387,991722.16613707
2019-02-07 03:00:00,7.93188621745122,283.5,4.75625,0.7071067811865475,0.7071067811865476,979273.75113707
2019-02-07 04:00:00,7.66688621745121,301.875,5.44,0.8660254037844386,0.5000000000000001,976875.50713707
2019-02-07 05:00:00,7.68188621745122,327.125,4.77375,0.9659258262890684,0.2588190451025207,990798.99813707
2019-02-07 06:00:00,7.19438621745121,144.625,0.72,1.0,6.123233995736766e-17,1026455.08613707
2019-02-07 07:00:00,4.58188621745121,186.75,0.24,0.9659258262890684,-0.2588190451025206,1083808.84013707
2019-02-07 08:00:00,6.86188621745122,278.875,2.285,0.8660254037844387,-0.4999999999999998,1181971.16613707
2019-02-07 09:00:00,10.7618862174512,297.625,7.5975,0.7071067811865476,-0.7071067811865475,1270777.75913707
2019-02-07 10:00:00,14.1418862174512,295.0,14.545,0.4999999999999999,-0.8660254037844387,1320883.52213707
2019-02-07 11:00:00,13.4993862174512,300.75,19.73625,0.258819045102521,-0.9659258262890682,1330528.08813707
2019-02-07 12:00:00,14.8318862174512,297.625,21.68125,1.2246467991473532e-16,-1.0,1333322.65113707
2019-02-07 13:00:00,15.1518862174512,291.625,24.94125,-0.2588190451025208,-0.9659258262890684,1321354.17913707
2019-02-07 14:00:00,15.1468862174512,285.375,23.78,-0.4999999999999998,-0.8660254037844388,1329125.24613707
2019-02-07 15:00:00,15.0818862174512,287.125,25.62375,-0.7071067811865471,-0.7071067811865479,1330724.83213707
2019-02-07 16:00:00,15.0218862174512,294.5,22.4975,-0.8660254037844384,-0.5000000000000004,1332241.20413707
2019-02-07 17:00:00,14.7443862174512,304.375,21.415,-0.9659258262890684,-0.2588190451025206,1305909.60713707
2019-02-07 18:00:00,13.0618862174512,306.25,17.74,-1.0,-1.8369701987210294e-16,1273102.39413707
2019-02-07 19:00:00,12.1968862174512,318.25,15.525,-0.9659258262890684,0.2588190451025203,1231081.45913707
2019-02-07 20:00:00,13.1818862174512,310.75,9.92,-0.8660254037844386,0.5000000000000001,1183056.91413707
2019-02-07 21:00:00,11.6793862174512,300.5,6.75625,-0.7071067811865477,0.7071067811865474,1147578.85913707
2019-02-07 22:00:00,10.1818862174512,159.375,1.85875,-0.5000000000000004,0.8660254037844384,1106653.76613707
2019-02-07 23:00:00,11.1993862174512,56.625,6.58125,-0.2588190451025215,0.965925826289068,1061599.66613707
2019-02-08 00:00:00,9.93688621745121,321.5,7.5125,0.0,1.0,1035494.45113707
2019-02-08 01:00:00,9.45188621745121,329.75,8.1625,0.2588190451025207,0.9659258262890684,1016411.79313707
2019-02-08 02:00:00,7.95188621745121,341.0,12.19875,0.4999999999999999,0.8660254037844387,1002544.01413707
2019-02-08 03:00:00,7.45188621745121,347.5,13.32375,0.7071067811865475,0.7071067811865476,988298.66313707
2019-02-08 04:00:00,5.95188621745121,342.0,15.375,0.8660254037844386,0.5000000000000001,988391.73013707
2019-02-08 05:00:00,5.71938621745121,340.625,11.58875,0.9659258262890684,0.2588190451025207,999875.17513707
2019-02-08 06:00:00,5.59938621745122,344.375,9.79,1.0,6.123233995736766e-17,1033480.78113707
2019-02-08 07:00:00,5.08188621745121,51.75,10.43875,0.9659258262890684,-0.2588190451025206,1091721.94813707
2019-02-08 08:00:00,6.82438621745121,51.0,8.51375,0.8660254037844387,-0.4999999999999998,1193423.54713707
2019-02-08 09:00:00,9.59438621745121,347.75,7.955,0.7071067811865476,-0.7071067811865475,1280964.32813707
2019-02-08 10:00:00,12.1693862174512,325.625,11.82625,0.4999999999999999,-0.8660254037844387,1335191.89113707
2019-02-08 11:00:00,16.1743862174512,298.125,15.82125,0.258819045102521,-0.9659258262890682,1355463.89313707
2019-02-08 12:00:00,16.1143862174512,287.375,19.90875,1.2246467991473532e-16,-1.0,1357837.50313707
2019-02-08 13:00:00,16.5868862174512,292.875,21.53375,-0.2588190451025208,-0.9659258262890684,1347231.96113707
2019-02-08 14:00:00,19.7668862174512,316.25,20.67875,-0.4999999999999998,-0.8660254037844388,1360771.57513707
2019-02-08 15:00:00,21.1368862174512,321.5,22.21125,-0.7071067811865471,-0.7071067811865479,1364185.16013707
2019-02-08 16:00:00,21.6268862174512,324.75,21.73625,-0.8660254037844384,-0.5000000000000004,1357197.19213707
2019-02-08 17:00:00,19.4518862174512,345.75,24.15375,-0.9659258262890684,-0.2588190451025206,1320733.07213707
2019-02-08 18:00:00,18.8718862174512,340.125,19.3925,-1.0,-1.8369701987210294e-16,1281336.69413707
2019-02-08 19:00:00,17.9993862174512,332.375,14.81125,-0.9659258262890684,0.2588190451025203,1230916.07813707
2019-02-08 20:00:00,17.7093862174512,331.875,8.15125,-0.8660254037844386,0.5000000000000001,1185013.21113707
2019-02-08 21:00:00,17.0643862174512,348.25,6.97,-0.7071067811865477,0.7071067811865474,1148546.21013707
2019-02-08 22:00:00,13.7468862174512,226.25,13.66,-0.5000000000000004,0.8660254037844384,1100870.57313707
2019-02-08 23:00:00,15.0668862174512,106.25,6.08125,-0.2588190451025215,0.965925826289068,1041912.87713707
2019-02-09 00:00:00,13.6568862174512,147.75,0.6575,0.0,1.0,1023490.23713707
2019-02-09 01:00:00,11.9293862174512,224.75,0.62875,0.2588190451025207,0.9659258262890684,995775.08313707
2019-02-09 02:00:00,11.6818862174512,340.0,3.9125,0.4999999999999999,0.8660254037844387,981460.14513707
2019-02-09 03:00:00,11.4318862174512,233.25,0.61875,0.7071067811865475,0.7071067811865476,966382.93713707
2019-02-09 04:00:00,9.94938621745121,171.375,0.0,0.8660254037844386,0.5000000000000001,963956.33113707
2019-02-09 05:00:00,9.70188621745121,134.75,0.88125,0.9659258262890684,0.2588190451025207,967882.54713707
2019-02-09 06:00:00,9.22938621745121,78.75,6.27,1.0,6.123233995736766e-17,985966.81813707
2019-02-09 07:00:00,6.66438621745122,220.125,6.04,0.9659258262890684,-0.2588190451025206,1008454.00113707
2019-02-09 08:00:00,9.30438621745122,337.375,5.2625,0.8660254037844387,-0.4999999999999998,1073593.76613707
2019-02-09 09:00:00,15.9893862174512,178.0,6.585,0.7071067811865476,-0.7071067811865475,1143587.52913707
2019-02-09 10:00:00,23.1693862174512,332.75,10.635,0.4999999999999999,-0.8660254037844387,1195767.95313707
2019-02-09 11:00:00,25.1068862174512,322.0,13.76,0.258819045102521,-0.9659258262890682,1214345.50413707
2019-02-09 12:00:00,25.1118862174512,293.75,17.10375,1.2246467991473532e-16,-1.0,1207613.06213707
2019-02-09 13:00:00,24.2018862174512,283.375,18.48625,-0.2588190451025208,-0.9659258262890684,1201078.48613707
2019-02-09 14:00:00,23.2743862174512,282.25,19.72,-0.4999999999999998,-0.8660254037844388,1201730.46513707
2019-02-09 15:00:00,23.1543862174512,291.625,18.9325,-0.7071067811865471,-0.7071067811865479,1185627.08813707
2019-02-09 16:00:00,23.0468862174512,318.5,20.2625,-0.8660254037844384,-0.5000000000000004,1181152.18413707
2019-02-09 17:00:00,21.9168862174512,321.75,17.65875,-0.9659258262890684,-0.2588190451025206,1168179.31813707
2019-02-09 18:00:00,19.3318862174512,334.375,15.32,-1.0,-1.8369701987210294e-16,1156761.47813707
2019-02-09 19:00:00,18.0543862174512,338.875,13.685,-0.9659258262890684,0.2588190451025203,1140963.78113707
2019-02-09 20:00:00,17.4643862174512,339.625,16.6725,-0.8660254037844386,0.5000000000000001,1111730.63413707
2019-02-09 21:00:00,15.6918862174512,54.125,9.95625,-0.7071067811865477,0.7071067811865474,1089830.20113707
2019-02-09 22:00:00,13.9268862174512,215.625,5.825,-0.5000000000000004,0.8660254037844384,1056768.98813707
2019-02-09 23:00:00,13.6818862174512,324.375,5.33375,-0.2588190451025215,0.965925826289068,1022903.73013707
2019-02-10 00:00:00,13.4343862174512,328.625,5.61875,0.0,1.0,1000836.96613707
2019-02-10 01:00:00,11.7068862174512,332.0,6.975,0.2588190451025207,0.9659258262890684,975482.65013707
2019-02-10 02:00:00,10.1843862174512,345.625,5.65125,0.4999999999999999,0.8660254037844387,963185.37213707
2019-02-10 03:00:00,11.1993862174512,304.375,5.62875,0.7071067811865475,0.7071067811865476,947665.64113707
2019-02-10 04:00:00,9.93188621745122,61.75,7.6375,0.8660254037844386,0.5000000000000001,943018.43513707
2019-02-10 05:00:00,9.39188621745121,340.375,11.07875,0.9659258262890684,0.2588190451025207,946917.99313707
2019-02-10 06:00:00,7.54938621745122,136.375,13.725,1.0,6.123233995736766e-17,948878.09013707
2019-02-10 07:00:00,6.33438621745122,8.25,8.06875,0.9659258262890684,-0.2588190451025206,946036.45913707
2019-02-10 08:00:00,9.89438621745121,51.625,3.505,0.8660254037844387,-0.4999999999999998,967320.74713707
2019-02-10 09:00:00,15.7243862174512,335.125,6.385,0.7071067811865476,-0.7071067811865475,992728.69213707
2019-02-10 10:00:00,21.2418862174512,330.5,11.87875,0.4999999999999999,-0.8660254037844387,1022536.64413707
2019-02-10 11:00:00,23.3168862174512,303.875,17.75875,0.258819045102521,-0.9659258262890682,1042226.85613707
2019-02-10 12:00:00,25.6593862174512,311.375,20.42625,1.2246467991473532e-16,-1.0,1047447.74113707
2019-02-10 13:00:00,25.3118862174512,311.75,19.96125,-0.2588190451025208,-0.9659258262890684,1038948.23713707
2019-02-10 14:00:00,25.0218862174512,314.875,19.255,-0.4999999999999998,-0.8660254037844388,1030952.77513707
2019-02-10 15:00:00,24.1243862174512,330.875,19.64,-0.7071067811865471,-0.7071067811865479,1024862.49813707
2019-02-10 16:00:00,23.2443862174512,338.625,18.15,-0.8660254037844384,-0.5000000000000004,1020098.34813707
2019-02-10 17:00:00,22.7393862174512,334.0,15.8375,-0.9659258262890684,-0.2588190451025206,1031036.73913707
2019-02-10 18:00:00,20.1368862174512,314.125,14.53125,-1.0,-1.8369701987210294e-16,1057921.02613707
2019-02-10 19:00:00,18.0368862174512,325.375,8.55,-0.9659258262890684,0.2588190451025203,1069211.27613707
2019-02-10 20:00:00,17.4743862174512,326.5,7.2975,-0.8660254037844386,0.5000000000000001,1057796.78913707
2019-02-10 21:00:00,15.3818862174512,312.625,6.48125,-0.7071067811865477,0.7071067811865474,1046389.76613707
2019-02-10 22:00:00,11.9243862174512,337.875,10.14375,-0.5000000000000004,0.8660254037844384,1020704.08913707
2019-02-10 23:00:00,12.8618862174512,313.625,6.18375,-0.2588190451025215,0.965925826289068,993103.14713707
2019-02-11 00:00:00,10.2018862174512,288.25,5.38375,0.0,1.0,977034.93313707
2019-02-11 01:00:00,9.44188621745121,307.375,4.70375,0.2588190451025207,0.9659258262890684,962743.89013707
2019-02-11 02:00:00,7.95188621745121,271.875,1.82375,0.4999999999999999,0.8660254037844387,951823.08313707
2019-02-11 03:00:00,7.68438621745121,350.0,7.9475,0.7071067811865475,0.7071067811865476,944895.68513707
2019-02-11 04:00:00,7.67938621745122,350.0,6.8075,0.8660254037844386,0.5000000000000001,947699.51013707
2019-02-11 05:00:00,7.38688621745121,169.875,2.16,0.9659258262890684,0.2588190451025207,958746.87113707
2019-02-11 06:00:00,5.53688621745122,18.75,8.37375,1.0,6.123233995736766e-17,995612.14513707
2019-02-11 07:00:00,4.44188621745121,302.0,8.03375,0.9659258262890684,-0.2588190451025206,1057227.30713707
2019-02-11 08:00:00,8.65438621745122,300.75,8.57875,0.8660254037844387,-0.4999999999999998,1160456.21413707
2019-02-11 09:00:00,13.3218862174512,33.375,6.73375,0.7071067811865476,-0.7071067811865475,1250434.98213707
2019-02-11 10:00:00,16.1318862174512,135.375,13.00125,0.4999999999999999,-0.8660254037844387,1308994.01113707
2019-02-11 11:00:00,21.0493862174512,318.75,17.46875,0.258819045102521,-0.9659258262890682,1334723.29913707
2019-02-11 12:00:00,21.1793862174512,298.75,25.945,1.2246467991473532e-16,-1.0,1328142.48613707
2019-02-11 13:00:00,21.2168862174512,323.75,25.58875,-0.2588190451025208,-0.9659258262890684,1318914.14613707
2019-02-11 14:00:00,21.7918862174512,326.125,23.87,-0.4999999999999998,-0.8660254037844388,1332806.30013707
2019-02-11 15:00:00,21.1518862174512,320.5,22.44,-0.7071067811865471,-0.7071067811865479,1335737.95013707
2019-02-11 16:00:00,20.7943862174512,316.25,18.89875,-0.8660254037844384,-0.5000000000000004,1337090.17813707
2019-02-11 17:00:00,19.0593862174512,317.875,18.405,-0.9659258262890684,-0.2588190451025206,1305922.56013707
2019-02-11 18:00:00,17.1368862174512,324.625,18.41625,-1.0,-1.8369701987210294e-16,1264026.57913707
2019-02-11 19:00:00,16.0443862174512,336.0,17.72125,-0.9659258262890684,0.2588190451025203,1217801.81913707
2019-02-11 20:00:00,14.9893862174512,343.0,13.98875,-0.8660254037844386,0.5000000000000001,1167787.35513707
2019-02-11 21:00:00,10.9618862174512,322.375,14.32625,-0.7071067811865477,0.7071067811865474,1134349.78613707
2019-02-11 22:00:00,12.9218862174512,330.0,8.26375,-0.5000000000000004,0.8660254037844384,1096161.55913707
2019-02-11 23:00:00,11.9318862174512,288.125,5.89,-0.2588190451025215,0.965925826289068,1058654.21513707
2019-02-12 00:00:00,11.4318862174512,310.875,7.46125,0.0,1.0,1035358.91913707
2019-02-12 01:00:00,9.93438621745121,296.75,9.11625,0.2588190451025207,0.9659258262890684,1015444.30913707
2019-02-12 02:00:00,9.45188621745121,316.375,9.58375,0.4999999999999999,0.8660254037844387,1002533.60313707
2019-02-12 03:00:00,7.97188621745121,322.25,10.215,0.7071067811865475,0.7071067811865476,991771.99313707
2019-02-12 04:00:00,7.73188621745122,302.75,6.12875,0.8660254037844386,0.5000000000000001,991339.72813707
2019-02-12 05:00:00,7.42938621745122,10.0,4.74375,0.9659258262890684,0.2588190451025207,999460.87613707
2019-02-12 06:00:00,5.80938621745122,41.625,1.37,1.0,6.123233995736766e-17,1035453.71613707
2019-02-12 07:00:00,5.06688621745122,29.625,5.24875,0.9659258262890684,-0.2588190451025206,1093430.95313707
2019-02-12 08:00:00,6.84938621745122,26.125,9.21125,0.8660254037844387,-0.4999999999999998,1198149.89213707
2019-02-12 09:00:00,10.0093862174512,61.375,11.615,0.7071067811865476,-0.7071067811865475,1284640.52813707
2019-02-12 10:00:00,15.2318862174512,67.0,13.12625,0.4999999999999999,-0.8660254037844387,1328793.77413707
2019-02-12 11:00:00,21.8143862174512,130.0,20.03375,0.258819045102521,-0.9659258262890682,1336686.67813707
2019-02-12 12:00:00,22.6343862174512,281.875,20.80125,1.2246467991473532e-16,-1.0,1329919.94813707
2019-02-12 13:00:00,25.1593862174512,306.0,18.61,-0.2588190451025208,-0.9659258262890684,1317296.92913707
2019-02-12 14:00:00,23.2518862174512,297.875,22.57,-0.4999999999999998,-0.8660254037844388,1333906.83213707
2019-02-12 15:00:00,21.6293862174512,301.625,21.92,-0.7071067811865471,-0.7071067811865479,1329864.25913707
2019-02-12 16:00:00,18.2343862174512,309.375,21.05875,-0.8660254037844384,-0.5000000000000004,1323153.03213707
2019-02-12 17:00:00,15.1043862174512,320.625,22.36,-0.9659258262890684,-0.2588190451025206,1297722.43613707
2019-02-12 18:00:00,13.0443862174512,319.5,20.49875,-1.0,-1.8369701987210294e-16,1268365.54513707
2019-02-12 19:00:00,11.9918862174512,320.75,18.17875,-0.9659258262890684,0.2588190451025203,1225171.44913707
