Time,Load (kW),Pressure_kpa,Cloud Cover (%),Humidity (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh),Forecast_Cloud Cover (%),Forecast_Pressure_kpa,Forecast_Temperature (C),Forecast_Wind Direction (deg),Forecast_Wind Speed (kmh)
2018-11-06 09:00:00,1346092.83613707,1014.45375,44.0,76.3333333333333,19.4618862174512,299.25,8.15625,10,1015,24,42,3
2018-11-06 10:00:00,1405688.63213707,1014.39625,44.0,71.0833333333333,22.0743862174512,147.75,9.355,9,1014,24,132,5
2018-11-06 11:00:00,1419608.24413707,1014.6,44.0,66.4166666666667,24.8668862174512,46.75,11.38375,8,1013,24,223,8
2018-11-06 12:00:00,1400425.46613707,1014.38375,40.875,69.25,26.5318862174512,284.0,15.20375,7,1012,26,313,10
2018-11-06 13:00:00,1407042.54613707,1013.45375,22.0,71.6666666666667,25.7193862174512,282.75,17.22875,7,1012,24,306,10
2018-11-06 14:00:00,1416412.14213707,1012.79,19.0,72.25,24.6368862174512,291.0,18.50875,6,1012,22,299,10
2018-11-06 15:00:00,1408434.89613707,1012.61125,19.0,73.25,24.4068862174512,303.75,17.27125,6,1012,20,291,10
2018-11-06 16:00:00,1394912.20613707,1012.72125,19.0,73.3333333333333,23.4893862174512,316.875,15.97,7,1013,20,300,9
2018-11-06 17:00:00,1358034.25013707,1012.41125,20.5,73.9166666666667,21.8443862174512,320.625,12.91125,7,1013,18,308,9
2018-11-06 18:00:00,1313458.23813707,1012.74625,31.125,73.75,20.6943862174512,321.25,10.695,8,1014,18,316,8
2018-11-06 19:00:00,1250024.67613707,1013.53125,42.5,72.4166666666667,19.7593862174512,319.0,7.68375,9,1014,18,222,6
2018-11-06 20:00:00,1199914.36813707,1014.22375,40.875,70.6666666666667,19.6218862174512,291.25,5.9225,10,1015,18,128,4
2018-11-06 21:00:00,1155095.60813707,1014.58125,22.0,72.0,19.6418862174512,156.875,7.22375,11,1015,16,34,3
2018-11-06 22:00:00,1117825.91613707,1014.685,19.0,71.25,19.4243862174512,145.5,7.19,11,1014,16,35,3
2018-11-06 23:00:00,1086552.25613707,1014.77,19.0,76.3333333333333,17.9493862174512,107.375,5.86375,10,1014,16,37,4
2018-11-07 00:00:00,1060523.42813707,1014.46375,22.0,77.3333333333333,17.7093862174512,83.25,6.93875,10,1014,16,38,5
2018-11-07 01:00:00,1035726.37213707,1013.84125,40.875,77.0,17.7218862174512,300.75,4.94,11,1014,16,33,6
2018-11-07 02:00:00,1017165.60213707,1013.4,44.0,75.6666666666667,17.4793862174512,206.375,1.5825,12,1014,16,27,6
2018-11-07 03:00:00,1006210.38213707,1013.18875,44.0,79.0,15.9918862174512,80.0,5.625,13,1014,16,21,6
2018-11-07 04:00:00,1003753.84613707,1013.1175,44.0,78.0,15.4818862174512,138.125,0.93375,13,1014,16,26,6
2018-11-07 05:00:00,1007185.29813707,1013.15875,40.875,79.6666666666667,13.9393862174512,43.25,0.015,13,1014,16,31,7
2018-11-07 06:00:00,1032411.86613707,1013.45625,22.0,80.0,13.6893862174512,66.625,0.69625,13,1015,16,36,8
2018-11-07 07:00:00,1087965.16613707,1013.95625,19.0,79.75,14.0993862174512,100.5,4.74875,14,1015,18,37,7
2018-11-07 08:00:00,1197091.30813707,1014.34125,19.0,78.0,16.7593862174512,98.375,5.72625,15,1015,20,38,6
2018-11-07 09:00:00,1295130.75213707,1014.60125,19.0,72.4166666666667,20.0243862174512,75.625,8.03625,16,1015,24,39,6
2018-11-07 10:00:00,1353128.90213707,1014.8875,19.0,67.1666666666667,24.3093862174512,51.5,10.58,20,1014,24,133,6
2018-11-07 11:00:00,1368018.17213707,1014.9675,20.625,67.0,25.8768862174512,216.125,15.225,23,1013,24,228,7
2018-11-07 12:00:00,1364380.16613707,1014.5875,29.375,66.0833333333333,26.8593862174512,332.125,18.08125,26,1012,26,322,7
2018-11-07 13:00:00,1354358.89013707,1013.43625,16.875,68.5833333333333,27.6643862174512,303.25,19.83625,24,1012,24,323,9
2018-11-07 14:00:00,1364700.80213707,1012.56875,7.5,69.8333333333333,27.4543862174512,308.5,21.51875,22,1012,24,324,10
2018-11-07 15:00:00,1366244.76813707,1012.20875,17.125,70.25,25.9918862174512,331.125,19.75625,21,1012,22,325,12
2018-11-07 16:00:00,1352814.50013707,1012.13625,19.0,67.0833333333333,25.5093862174512,339.625,19.31625,19,1012,22,329,13
2018-11-07 17:00:00,1316426.10013707,1012.14,19.0,66.4166666666667,23.8918862174512,342.875,18.68,18,1013,20,333,14
2018-11-07 18:00:00,1288626.43813707,1012.82125,19.0,65.0833333333333,23.6243862174512,342.625,17.965,16,1014,18,337,15
2018-11-07 19:00:00,1231713.56613707,1013.8325,22.0,63.0833333333333,23.4043862174512,306.25,13.37625,18,1014,18,340,11
2018-11-07 20:00:00,1180798.12613707,1014.65125,40.875,63.75,21.9293862174512,96.875,10.63875,19,1014,18,343,6
2018-11-07 21:00:00,1151864.41213707,1015.1175,44.0,64.4166666666667,21.4493862174512,127.0,6.61625,20,1015,18,346,2
2018-11-07 22:00:00,1120738.63413707,1014.955,44.0,68.1666666666667,19.7018862174512,125.875,8.865,19,1014,18,245,3
2018-11-07 23:00:00,1092796.78813707,1014.8675,44.0,73.75,17.9518862174512,103.125,9.13375,18,1014,16,143,4
2018-11-08 00:00:00,1069578.52413707,1014.5475,44.0,74.6666666666667,17.7018862174512,244.25,7.7625,16,1013,16,42,5
2018-11-08 01:00:00,1047791.58013707,1013.8875,40.875,75.0,17.7018862174512,294.375,7.53,16,1013,16,43,6
2018-11-08 02:00:00,1026388.34213707,1013.4,22.0,77.0,17.4493862174512,50.75,7.26125,15,1013,16,45,7
2018-11-08 03:00:00,1009342.40813707,1013.14,16.625,77.3333333333333,15.9343862174512,56.125,5.925,15,1013,16,46,7
2018-11-08 04:00:00,1004315.54813707,1013.0,8.0,77.0,15.7018862174512,37.5,6.765,14,1014,16,52,8
2018-11-08 05:00:00,1014618.15413707,1012.845,38.5,75.0,15.7143862174512,70.125,4.57625,13,1014,16,57,9
2018-11-08 06:00:00,1045306.24613707,1013.28375,42.5,75.0833333333333,15.4643862174512,51.75,6.90125,13,1015,16,63,10
2018-11-08 07:00:00,1103816.10413707,1014.05125,29.0,77.4166666666667,14.3318862174512,106.5,6.99125,11,1015,20,74,9
2018-11-08 08:00:00,1233021.72613707,1014.65125,4.0,75.6666666666667,16.8543862174512,104.125,9.82,9,1015,22,86,8
2018-11-08 09:00:00,1333018.68013707,1014.9025,0.0,71.25,20.7293862174512,133.125,11.40625,7,1015,24,98,8
2018-11-08 10:00:00,1384426.35013707,1014.89625,0.0,66.0833333333333,24.5168862174512,128.75,14.09875,7,1014,24,66,7
2018-11-08 11:00:00,1405066.67013707,1014.7125,2.375,61.9166666666667,26.9268862174512,125.75,16.31,7,1013,26,34,6
2018-11-08 12:00:00,1401756.20413707,1013.94875,16.5,60.3333333333333,29.5643862174512,159.25,14.97125,8,1013,26,2,5
2018-11-08 13:00:00,1393373.90413707,1012.94375,19.0,61.0,30.4418862174512,245.0,13.42125,8,1012,24,109,7
2018-11-08 14:00:00,1404848.46013707,1012.16625,17.625,62.4166666666667,28.9018862174512,270.125,14.945,8,1012,24,215,9
2018-11-08 15:00:00,1402089.13013707,1011.835,9.5,63.3333333333333,27.7993862174512,301.25,14.7775,8,1012,22,321,11
2018-11-08 16:00:00,1375785.34013707,1011.96875,7.25,65.0,26.5718862174512,308.5,16.03,7,1013,22,332,12
2018-11-08 17:00:00,1350204.51813707,1012.09875,5.625,70.75,24.1043862174512,315.0,13.6275,7,1013,20,344,13
2018-11-08 18:00:00,1314392.51613707,1012.61125,3.75,72.75,23.0868862174512,321.125,12.765,6,1014,20,355,14
2018-11-08 19:00:00,1252197.20213707,1013.18875,1.75,69.25,23.0943862174512,153.875,6.83375,6,1014,18,257,10
2018-11-08 20:00:00,1191614.97413707,1013.87,0.125,72.0,20.2018862174512,44.25,8.95875,7,1015,18,159,7
2018-11-08 21:00:00,1153974.69413707,1014.31125,2.375,72.3333333333333,19.7018862174512,23.75,10.08875,7,1015,18,62,4
2018-11-08 22:00:00,1119028.59613707,1014.60875,16.5,70.3333333333333,19.6993862174512,44.125,6.51125,6,1015,16,68,5
2018-11-08 23:00:00,1093353.35213707,1014.9875,19.0,70.5833333333333,19.4318862174512,113.125,9.05875,6,1015,16,75,7
2018-11-09 00:00:00,1066041.50013707,1014.65625,16.5,73.6666666666667,17.9193862174512,111.125,9.52,6,1015,16,82,8
2018-11-09 01:00:00,1038224.25813707,1014.23125,2.375,73.0,17.3943862174512,111.5,2.3275,6,1015,16,81,9
2018-11-09 02:00:00,1017068.97613707,1013.96375,0.0,76.6666666666667,15.8718862174512,79.375,5.645,5,1015,14,81,9
2018-11-09 03:00:00,1002215.23413707,1013.87,0.0,77.0,15.5893862174512,122.125,1.88125,4,1014,14,81,10
2018-11-09 04:00:00,997859.23413707,1013.99625,0.0,74.6666666666667,15.3293862174512,35.0,6.60625,3,1015,16,84,11
2018-11-09 05:00:00,1007389.70013707,1014.3375,1.125,72.6666666666667,13.8893862174512,68.375,8.2475,3,1016,16,87,11
2018-11-09 06:00:00,1027471.61213707,1014.9175,9.125,74.25,13.4243862174512,93.375,12.65375,2,1016,16,90,12
2018-11-09 07:00:00,1075078.46013707,1015.8525,17.625,75.3333333333333,12.4468862174512,122.875,15.6,1,1016,20,86,11
2018-11-09 08:00:00,1174720.91013707,1016.46375,20.0,68.8333333333333,15.8493862174512,128.0,17.985,1,1017,22,81,10
2018-11-09 09:00:00,1266163.80413707,1016.6525,26.25,61.0,20.6068862174512,134.5,21.43625,0,1017,24,77,9
2018-11-09 10:00:00,1315113.89813707,1016.685,22.25,55.3333333333333,24.7593862174512,146.0,15.72,1,1016,24,170,8
2018-11-09 11:00:00,1325923.10013707,1016.39375,16.125,53.0,28.2093862174512,127.125,12.95125,3,1015,26,263,8
2018-11-09 12:00:00,1324982.39613707,1015.66375,13.0,53.1666666666667,28.2243862174512,114.875,16.23625,4,1014,26,355,7
2018-11-09 13:00:00,1316630.27013707,1014.6775,11.125,52.5833333333333,29.8318862174512,64.125,20.47125,4,1014,24,349,9
2018-11-09 14:00:00,1326924.40213707,1013.9175,11.5,51.75,31.2818862174512,53.0,12.84375,3,1014,22,342,11
2018-11-09 15:00:00,1330163.10013707,1013.5825,15.5,55.3333333333333,29.4568862174512,138.25,15.395,3,1014,22,335,13
2018-11-09 16:00:00,1316155.54013707,1013.69125,22.0,63.9166666666667,25.1368862174512,317.75,20.38125,3,1014,20,342,13
2018-11-09 17:00:00,1297641.96813707,1013.87,25.5,68.25,22.1543862174512,345.375,19.55125,2,1015,20,348,13
2018-11-09 18:00:00,1270848.67613707,1014.28125,20.0,69.25,20.8293862174512,349.125,21.4975,2,1015,18,355,13
2018-11-09 19:00:00,1214881.97613707,1014.755,19.0,72.0833333333333,19.5418862174512,337.375,17.845,1,1016,18,255,10
2018-11-09 20:00:00,1169647.50413707,1015.325,19.0,72.5833333333333,17.8918862174512,96.625,11.70625,1,1016,16,154,7
2018-11-09 21:00:00,1142070.81413707,1015.62125,19.0,72.0,17.6543862174512,337.0,8.32125,0,1016,16,54,4
2018-11-09 22:00:00,1109405.97613707,1015.73,17.125,71.75,17.6618862174512,215.25,2.06375,0,1016,16,63,6
2018-11-09 23:00:00,1079290.55613707,1015.89875,6.75,70.5833333333333,17.4118862174512,140.0,6.805,0,1016,14,73,9
2018-11-10 00:00:00,1053748.84013707,1015.615,3.25,72.0,15.6593862174512,135.125,8.6525,0,1015,14,83,11
2018-11-10 01:00:00,1028297.90413707,1015.28,1.375,73.5,14.1243862174512,95.25,6.42375,1,1015,14,81,11
2018-11-10 02:00:00,1002905.06813707,1014.92,0.125,70.6666666666667,14.8868862174512,105.625,9.1325,2,1016,14,79,11
2018-11-10 03:00:00,989892.78213707,1014.73125,0.0,72.8333333333333,12.1218862174512,101.0,9.57,3,1016,12,77,10
2018-11-10 04:00:00,983922.77013707,1014.7,0.0,69.4166666666667,11.8568862174512,71.0,2.08875,3,1016,14,76,10
2018-11-10 05:00:00,985248.94013707,1015.05,0.0,66.0,13.2293862174512,70.25,4.065,3,1017,14,75,10
2018-11-10 06:00:00,992130.33413707,1015.54,1.0,67.0,12.6318862174512,157.25,0.9375,2,1017,14,74,10
2018-11-10 07:00:00,1015953.39413707,1016.15,2.0,66.75,13.1718862174512,150.125,2.58625,2,1017,18,70,9
2018-11-10 08:00:00,1081005.19613707,1016.725,2.875,63.0833333333333,17.7518862174512,91.125,5.695,1,1017,20,65,9
2018-11-10 09:00:00,1158084.99213707,1017.07875,2.875,55.3333333333333,23.3393862174512,87.875,10.81,0,1018,24,61,8
2018-11-10 10:00:00,1207149.50213707,1017.35,2.0,51.5833333333333,26.5018862174512,95.125,13.84625,1,1017,24,155,8
2018-11-10 11:00:00,1222860.40213707,1017.3,1.625,50.4166666666667,28.1193862174512,84.625,14.78875,2,1016,24,248,8
2018-11-10 12:00:00,1222591.89813707,1016.59125,1.0,50.3333333333333,30.0393862174512,112.75,14.485,2,1015,26,342,8
2018-11-10 13:00:00,1213050.38613707,1015.39375,1.0,59.3333333333333,27.2468862174512,266.625,17.32,3,1015,24,334,10
2018-11-10 14:00:00,1230974.53413707,1014.59375,1.0,64.25,25.8243862174512,275.5,20.35625,3,1015,22,325,13
2018-11-10 15:00:00,1229223.66813707,1014.20875,1.0,68.3333333333333,24.7143862174512,287.5,20.6675,3,1015,22,317,15
2018-11-10 16:00:00,1215349.43013707,1014.17,1.0,67.3333333333333,23.0143862174512,296.875,16.8675,4,1015,20,326,15
2018-11-10 17:00:00,1194107.71613707,1014.61375,0.875,68.6666666666667,21.8993862174512,308.875,17.28375,4,1016,18,335,15
2018-11-10 18:00:00,1189714.85613707,1014.93,0.0,70.0833333333333,20.8418862174512,313.25,14.025,4,1016,18,344,15
2018-11-10 19:00:00,1156833.88813707,1015.38625,0.0,72.0,19.8293862174512,306.625,8.83375,3,1016,16,248,11
2018-11-10 20:00:00,1135929.16813707,1015.885,0.5,70.3333333333333,19.4318862174512,333.25,10.46875,2,1016,16,151,8
2018-11-10 21:00:00,1117591.08413707,1016.15375,4.5,70.0,17.9318862174512,66.0,9.0575,2,1017,16,55,4
2018-11-10 22:00:00,1090818.88013707,1016.205,12.5,69.0833333333333,17.6818862174512,36.625,6.0925,2,1016,14,52,4
2018-11-10 23:00:00,1067677.09213707,1016.2975,26.375,64.8333333333333,17.4143862174512,108.25,6.98125,2,1016,14,49,5
2018-11-11 00:00:00,1041026.95813707,1015.90125,49.625,67.5,15.9118862174512,89.875,5.91375,2,1015,14,46,5
2018-11-11 01:00:00,1024045.34213707,1015.4425,77.625,71.3333333333333,15.6543862174512,106.25,7.24125,2,1015,14,35,6
2018-11-11 02:00:00,1002425.83813707,1015.00375,97.375,72.3333333333333,15.3843862174512,145.5,7.24125,3,1015,12,25,6
2018-11-11 03:00:00,990755.41213707,1014.7725,100.0,74.0,13.8568862174512,85.0,4.9575,3,1015,12,14,6
2018-11-11 04:00:00,982712.75413707,1014.72,89.875,72.6666666666667,13.3793862174512,120.125,0.66,3,1015,12,22,7
2018-11-11 05:00:00,981720.22613707,1014.94,29.0,73.4166666666667,11.9118862174512,114.0,0.64625,3,1016,14,30,7
2018-11-11 06:00:00,980629.39013707,1015.33,19.0,72.3333333333333,11.4293862174512,64.875,4.63375,2,1016,14,39,8
2018-11-11 07:00:00,975802.70413707,1015.98625,20.5,72.9166666666667,10.4068862174512,89.0,5.3,2,1016,16,51,6
2018-11-11 08:00:00,997782.93613707,1016.3525,31.125,68.0,13.7493862174512,92.5,6.68625,2,1016,18,64,5
2018-11-11 09:00:00,1026331.12613707,1016.4575,42.5,63.6666666666667,17.7718862174512,88.625,10.23,2,1016,22,76,3
2018-11-11 10:00:00,1056039.83013707,1016.1975,44.0,62.0,21.7118862174512,43.25,10.035,2,1015,22,148,4
2018-11-11 11:00:00,1075503.60013707,1015.9025,40.875,61.25,24.5143862174512,264.125,12.66875,2,1014,24,219,5
2018-11-11 12:00:00,1076493.95013707,1015.08125,25.375,61.0,25.0418862174512,276.625,13.62375,3,1014,24,291,6
2018-11-11 13:00:00,1073360.57413707,1014.27625,40.125,63.6666666666667,25.5218862174512,290.0,13.365,3,1013,22,296,8
2018-11-11 14:00:00,1077966.34613707,1013.40625,29.75,67.4166666666667,23.9593862174512,295.0,15.955,3,1013,22,301,10
2018-11-11 15:00:00,1075552.32213707,1012.85125,21.5,68.0,22.9693862174512,295.5,17.18875,3,1013,20,305,12
2018-11-11 16:00:00,1066000.29613707,1012.695,17.625,68.25,22.4968862174512,316.625,16.86875,3,1013,18,315,11
2018-11-11 17:00:00,1062560.12813707,1013.085,18.625,69.75,20.2568862174512,336.0,14.105,3,1014,18,325,9
2018-11-11 18:00:00,1077407.79213707,1013.54875,19.0,71.1666666666667,19.5743862174512,345.375,13.2975,2,1014,16,335,8
2018-11-11 19:00:00,1073298.40413707,1014.08875,22.0,72.0833333333333,17.9443862174512,295.125,11.17875,2,1014,16,229,7
2018-11-11 20:00:00,1063422.84213707,1014.46125,40.875,69.3333333333333,17.6618862174512,39.375,8.3275,2,1015,16,123,5
2018-11-11 21:00:00,1048033.72813707,1014.49875,44.0,63.0,17.6618862174512,139.75,1.1325,2,1015,16,17,4
2018-11-11 22:00:00,1033881.23813707,1014.52125,44.0,62.0,17.6618862174512,157.375,1.13,1,1014,14,30,5
2018-11-11 23:00:00,1016917.74213707,1014.505,44.0,62.75,17.4193862174512,118.875,7.87125,1,1014,14,42,6
2018-11-12 00:00:00,994424.82213707,1014.14125,40.875,68.8333333333333,15.6793862174512,104.0,6.7475,0,1014,14,55,7
2018-11-12 01:00:00,973539.96013707,1013.69875,20.125,71.6666666666667,13.8993862174512,150.75,0.92125,0,1014,14,52,7
2018-11-12 02:00:00,956658.58413707,1013.38,7.25,72.0,13.3993862174512,165.875,0.0,1,1014,12,49,7
2018-11-12 03:00:00,951120.09213707,1013.1625,7.125,72.0,11.9218862174512,110.75,1.16625,1,1013,12,46,7
2018-11-12 04:00:00,947852.69613707,1013.05625,15.5,72.0,11.6618862174512,30.125,7.95375,12,1014,12,56,8
2018-11-12 05:00:00,955477.90213707,1013.05375,28.5,72.3333333333333,11.6618862174512,35.5,8.66375,22,1014,14,65,9
2018-11-12 06:00:00,993178.41613707,1013.37,44.0,73.75,11.5418862174512,60.5,13.39875,32,1015,14,74,10
2018-11-12 07:00:00,1063254.12613707,1014.03125,23.0,73.4166666666667,11.2343862174512,85.625,11.795,45,1015,16,74,8
2018-11-12 08:00:00,1183810.77613707,1014.35125,22.0,69.25,14.4293862174512,95.125,13.59375,57,1015,20,74,6
2018-11-12 09:00:00,1287516.95213707,1014.54375,40.875,63.75,16.8618862174512,97.0,14.78125,70,1015,22,74,4
2018-11-12 10:00:00,1339632.77413707,1014.57375,50.5,61.75,19.9293862174512,104.875,11.86375,74,1014,22,154,5
2018-11-12 11:00:00,1351420.70813707,1014.43875,89.375,59.25,23.7593862174512,109.0,12.0,78,1013,24,234,6
2018-11-12 12:00:00,1349383.17013707,1013.3575,94.625,56.3333333333333,26.8793862174512,99.375,11.99375,82,1012,24,314,6
2018-11-12 13:00:00,1339036.66613707,1012.24375,92.625,56.25,29.0843862174512,212.625,12.04625,69,1012,22,316,8
2018-11-12 14:00:00,1357548.26213707,1011.41125,89.0,58.1666666666667,26.7793862174512,280.875,13.54625,56,1011,22,317,10
2018-11-12 15:00:00,1360205.94213707,1010.98625,83.75,63.6666666666667,24.4493862174512,285.25,14.8375,43,1011,20,319,11
2018-11-12 16:00:00,1350449.28013707,1010.925,76.5,64.75,25.5193862174512,298.625,13.91625,33,1012,20,327,12
2018-11-12 17:00:00,1319274.87413707,1011.1025,61.125,69.0,24.7693862174512,300.0,11.365,24,1012,18,335,12
2018-11-12 18:00:00,1284476.52213707,1011.53875,24.625,71.75,22.6968862174512,294.25,11.4025,14,1013,16,342,13
2018-11-12 19:00:00,1224337.63413707,1012.24625,16.625,71.0,19.8243862174512,305.25,5.5525,11,1013,16,242,10
2018-11-12 20:00:00,1177356.74213707,1012.77,3.375,74.0833333333333,17.9318862174512,250.375,0.64875,7,1013,16,142,6
2018-11-12 21:00:00,1136250.65413707,1013.05625,0.125,75.0,17.4343862174512,188.75,0.0,4,1014,14,42,3
2018-11-12 22:00:00,1100849.34013707,1013.18375,0.0,76.3333333333333,15.9518862174512,157.25,0.0,3,1013,14,51,4
2018-11-12 23:00:00,1070456.86213707,1013.185,0.625,73.3333333333333,15.4318862174512,156.0,0.0,3,1013,14,60,5
2018-11-13 00:00:00,1042135.19013707,1012.75,0.125,75.6666666666667,13.9018862174512,150.5,1.1375,2,1013,14,69,6
2018-11-13 01:00:00,1015992.51413707,1012.305,0.125,69.9166666666667,13.6618862174512,117.25,8.11625,2,1013,12,75,7
2018-11-13 02:00:00,994745.51613707,1011.97,1.0,65.75,13.6618862174512,94.625,9.07,2,1012,12,81,9
2018-11-13 03:00:00,985282.51613707,1011.7775,1.0,65.4166666666667,13.1568862174512,90.75,6.76875,2,1012,12,87,10
2018-11-13 04:00:00,982171.87413707,1011.6875,1.125,66.5,10.4143862174512,189.0,0.925,1,1013,12,90,11
2018-11-13 05:00:00,989875.30813707,1011.75125,2.375,65.0833333333333,11.6868862174512,209.125,0.93,1,1013,12,92,12
2018-11-13 06:00:00,1027162.79413707,1012.27125,6.5,64.0,12.7718862174512,78.25,6.99375,0,1014,14,95,13
2018-11-13 07:00:00,1084817.92013707,1013.175,26.0,66.0833333333333,9.66188621745121,118.0,10.35,0,1014,16,99,12
2018-11-13 08:00:00,1186405.74813707,1013.805,20.5,62.75,12.6043862174512,121.5,10.69375,0,1014,18,102,10
2018-11-13 09:00:00,1285850.02013707,1014.08625,18.5,59.6666666666667,16.8218862174512,127.25,15.26875,0,1015,22,106,8
2018-11-13 10:00:00,1344004.84613707,1014.13875,16.625,55.5833333333333,21.3568862174512,131.0,18.075,0,1014,22,153,6
2018-11-13 11:00:00,1360329.80613707,1014.11,20.25,52.9166666666667,23.8118862174512,124.375,18.63125,0,1013,24,200,4
2018-11-13 12:00:00,1354919.37413707,1013.60625,19.125,51.6666666666667,25.9618862174512,145.375,18.34375,0,1013,24,248,2
2018-11-13 13:00:00,1349616.46613707,1013.04625,19.0,49.5,28.8393862174512,131.625,12.495,0,1013,22,264,5
2018-11-13 14:00:00,1359842.56213707,1012.475,19.0,47.6666666666667,31.1668862174512,154.625,9.89875,0,1013,22,281,8
2018-11-13 15:00:00,1361581.39413707,1012.20625,19.0,51.4166666666667,29.6943862174512,266.5,12.20875,0,1012,20,298,10
2018-11-13 16:00:00,1337035.81213707,1011.985,23.125,56.0833333333333,26.9818862174512,292.75,12.265,0,1013,18,311,11
2018-11-13 17:00:00,1318406.96413707,1012.19875,46.25,58.4166666666667,24.7293862174512,316.625,10.27625,1,1013,18,324,11
2018-11-13 18:00:00,1284888.28813707,1012.57875,35.5,64.0833333333333,21.9143862174512,329.125,10.89,1,1014,16,337,11
2018-11-13 19:00:00,1229434.48813707,1013.2125,17.875,71.0833333333333,19.6943862174512,329.375,12.37375,3,1014,16,235,9
2018-11-13 20:00:00,1177485.95213707,1013.62,7.25,70.6666666666667,17.6843862174512,332.75,10.58125,6,1014,14,132,7
2018-11-13 21:00:00,1143609.37813707,1013.805,8.75,71.4166666666667,15.9518862174512,144.875,5.36375,9,1014,14,29,4
2018-11-13 22:00:00,1107700.72613707,1013.86625,17.5,70.25,15.7018862174512,113.625,0.64125,9,1014,14,40,5
2018-11-13 23:00:00,1075124.46013707,1013.81625,28.625,70.0833333333333,15.4318862174512,158.375,0.915,10,1014,14,52,6
2018-11-14 00:00:00,1043441.11413707,1013.645,38.75,72.0,13.6568862174512,160.875,5.595,11,1013,12,63,6
2018-11-14 01:00:00,1016194.27013707,1013.32,48.25,73.75,11.9243862174512,153.75,1.59,9,1014,12,72,7
2018-11-14 02:00:00,1000914.07813707,1013.055,53.5,73.4166666666667,11.6793862174512,124.75,4.715,8,1014,12,80,8
2018-11-14 03:00:00,986770.51813707,1012.97125,52.125,70.0,11.6618862174512,86.125,4.725,7,1014,10,88,9
2018-11-14 04:00:00,980495.77213707,1013.0075,46.0,69.0,11.6618862174512,144.0,0.675,7,1014,12,84,9
2018-11-14 05:00:00,989212.86013707,1013.08625,40.0,67.4166666666667,11.6793862174512,160.5,0.9375,6,1014,12,80,9
2018-11-14 06:00:00,1017965.41013707,1013.52375,36.25,67.4166666666667,11.2968862174512,93.25,6.91625,6,1015,12,76,10
2018-11-14 07:00:00,1070629.59813707,1014.31125,21.5,68.4166666666667,9.33438621745121,108.125,9.8,8,1015,16,82,9
2018-11-14 08:00:00,1184943.00213707,1014.77875,21.625,65.4166666666667,11.7518862174512,106.125,11.21,9,1015,18,87,8
2018-11-14 09:00:00,1276985.77213707,1014.9725,38.75,59.75,15.9493862174512,129.25,17.99875,11,1016,22,93,7
2018-11-14 10:00:00,1327806.17613707,1015.06,42.375,54.6666666666667,21.3743862174512,122.125,22.34375,12,1015,22,165,6
2018-11-14 11:00:00,1345301.70213707,1015.09875,40.0,53.0833333333333,24.7218862174512,131.375,21.29875,14,1014,22,236,6
2018-11-14 12:00:00,1341424.43813707,1014.515,22.0,50.6666666666667,26.9818862174512,137.375,19.18875,15,1013,24,307,5
2018-11-14 13:00:00,1335427.56013707,1013.45625,19.0,48.0833333333333,29.4418862174512,118.375,15.7475,16,1013,22,309,6
2018-11-14 14:00:00,1346973.81213707,1012.775,19.0,47.5,29.6143862174512,53.375,13.46875,18,1013,20,310,7
2018-11-14 15:00:00,1343737.35213707,1012.4525,19.0,50.8333333333333,28.5093862174512,218.125,14.44,19,1013,20,311,9
2018-11-14 16:00:00,1337648.40813707,1012.34375,19.0,57.9166666666667,25.7043862174512,308.25,11.61125,14,1013,18,320,9
2018-11-14 17:00:00,1312942.35413707,1012.5775,19.0,64.8333333333333,22.2293862174512,275.875,13.76875,8,1014,18,329,9
2018-11-14 18:00:00,1284753.70213707,1012.96625,19.0,68.4166666666667,20.5493862174512,289.875,13.32375,3,1014,16,337,9
2018-11-14 19:00:00,1226708.17813707,1013.57,19.0,73.75,18.0718862174512,300.25,8.41375,19,1015,16,236,7
2018-11-14 20:00:00,1183770.26813707,1014.10875,19.0,74.3333333333333,17.6668862174512,316.625,8.6975,35,1015,14,134,4
2018-11-14 21:00:00,1146289.25413707,1014.4625,19.0,72.6666666666667,17.4318862174512,324.0,7.565,51,1015,14,33,2
2018-11-14 22:00:00,1113081.39413707,1014.66375,19.0,74.3333333333333,15.6918862174512,262.375,7.35875,57,1015,14,53,3
2018-11-14 23:00:00,1079243.72213707,1014.83125,19.0,74.0,13.9018862174512,303.625,7.425,64,1015,12,73,4
2018-11-15 00:00:00,1047505.96413707,1014.845,27.375,72.9166666666667,13.3918862174512,36.625,7.46375,70,1015,12,93,5
2018-11-15 01:00:00,1021601.85613707,1014.5875,78.5,75.6666666666667,11.8968862174512,116.5,7.7175,57,1015,12,84,6
2018-11-15 02:00:00,997998.64013707,1014.4775,92.5,75.75,11.3843862174512,102.625,9.11,45,1015,10,75,6
2018-11-15 03:00:00,982877.76213707,1014.53375,89.375,83.8333333333333,9.85438621745122,95.625,9.12,32,1015,10,66,6
2018-11-15 04:00:00,977356.64613707,1014.68625,79.75,82.25,9.61188621745122,125.125,6.8125,25,1016,10,70,8
2018-11-15 05:00:00,985958.85013707,1014.96,66.125,76.6666666666667,9.65438621745121,135.625,1.60875,19,1016,12,73,9
2018-11-15 06:00:00,1021057.94413707,1015.3275,50.75,72.9166666666667,9.54938621745122,110.0,5.41,12,1016,12,77,11
